epoch,loss,lr,mean_absolute_error,val_loss,val_mean_absolute_error
35,0.10327048599720001,0.009965061,0.10327048599720001,0.10662101954221725,0.10662101954221725
36,0.10183242708444595,0.009964065,0.10183242708444595,0.1050620824098587,0.1050620824098587
37,0.10035782307386398,0.009963068,0.10035782307386398,0.10348929464817047,0.10348929464817047
38,0.09880624711513519,0.009962072,0.09880624711513519,0.10191177576780319,0.10191177576780319
39,0.09718696773052216,0.009961076,0.09718696773052216,0.10041477531194687,0.10041477531194687
40,0.09556326270103455,0.00996008,0.09556326270103455,0.09912747144699097,0.09912747144699097
41,0.0939934253692627,0.009959084,0.0939934253692627,0.09796983003616333,0.09796983003616333
42,0.09248156100511551,0.009958088,0.09248156100511551,0.09677562117576599,0.09677562117576599
43,0.09095601737499237,0.009957092,0.09095601737499237,0.09541540592908859,0.09541540592908859
44,0.08936314284801483,0.009956096,0.08936314284801483,0.09379151463508606,0.09379151463508606
45,0.08768639713525772,0.009955101,0.08768639713525772,0.09191501885652542,0.09191501885652542
46,0.0859568640589714,0.009954106,0.0859568640589714,0.08991947770118713,0.08991947770118713
47,0.08426447212696075,0.0099531105,0.08426447212696075,0.08806801587343216,0.08806801587343216
48,0.08265836536884308,0.009952115,0.08265836536884308,0.08648417145013809,0.08648417145013809
49,0.08114616572856903,0.00995112,0.08114616572856903,0.08525198698043823,0.08525198698043823
50,0.07959636300802231,0.009950125,0.07959636300802231,0.08446697145700455,0.08446697145700455
51,0.07800300419330597,0.00994913,0.07800300419330597,0.0841570496559143,0.0841570496559143
52,0.07649778574705124,0.009948135,0.07649778574705124,0.0839611142873764,0.0839611142873764
53,0.0752226859331131,0.00994714,0.0752226859331131,0.08322059363126755,0.08322059363126755
54,0.07398325949907303,0.009946145,0.07398325949907303,0.08158983290195465,0.08158983290195465
55,0.0726187601685524,0.009945151,0.0726187601685524,0.0796186700463295,0.0796186700463295
56,0.07141543179750443,0.009944157,0.07141543179750443,0.07802339643239975,0.07802339643239975
57,0.07042489945888519,0.009943162,0.07042489945888519,0.07705686241388321,0.07705686241388321
58,0.069447360932827,0.009942167,0.069447360932827,0.07677677273750305,0.07677677273750305
59,0.06846433877944946,0.009941174,0.06846433877944946,0.07694348692893982,0.07694348692893982
60,0.06763511896133423,0.00994018,0.06763511896133423,0.07709895819425583,0.07709895819425583
61,0.06698180735111237,0.009939185,0.06698180735111237,0.07691473513841629,0.07691473513841629
62,0.06641186028718948,0.009938192,0.06641186028718948,0.07620812207460403,0.07620812207460403
63,0.06588839739561081,0.009937198,0.06588839739561081,0.07547669857740402,0.07547669857740402
64,0.06552313268184662,0.009936204,0.06552313268184662,0.07528019696474075,0.07528019696474075
65,0.06523919850587845,0.00993521,0.06523919850587845,0.07571205496788025,0.07571205496788025
66,0.0649372935295105,0.009934218,0.0649372935295105,0.07638417929410934,0.07638417929410934
67,0.06471449881792068,0.009933224,0.06471449881792068,0.07685638219118118,0.07685638219118118
68,0.06453704833984375,0.00993223,0.06453704833984375,0.07684604823589325,0.07684604823589325
69,0.06434908509254456,0.009931237,0.06434908509254456,0.07645592093467712,0.07645592093467712
70,0.06418054550886154,0.009930245,0.06418054550886154,0.07624713331460953,0.07624713331460953
71,0.0640345886349678,0.009929252,0.0640345886349678,0.0763135775923729,0.0763135775923729
72,0.06386014074087143,0.009928258,0.06386014074087143,0.07653752714395523,0.07653752714395523
73,0.06365650147199631,0.009927265,0.06365650147199631,0.07656978070735931,0.07656978070735931
74,0.06344536691904068,0.0099262735,0.06344536691904068,0.07608945667743683,0.07608945667743683
75,0.06318806856870651,0.009925281,0.06318806856870651,0.07552485913038254,0.07552485913038254
76,0.06292860954999924,0.009924288,0.06292860954999924,0.07526034861803055,0.07526034861803055
77,0.06264949589967728,0.009923296,0.06264949589967728,0.07524137198925018,0.07524137198925018
78,0.062363218516111374,0.009922303,0.062363218516111374,0.07506276667118073,0.07506276667118073
79,0.062089767307043076,0.009921311,0.062089767307043076,0.0745275691151619,0.0745275691151619
80,0.06181558966636658,0.00992032,0.06181558966636658,0.0738501101732254,0.0738501101732254
81,0.061557844281196594,0.009919327,0.061557844281196594,0.07337678968906403,0.07337678968906403
82,0.06131569296121597,0.009918335,0.06131569296121597,0.07316853106021881,0.07316853106021881
83,0.061076704412698746,0.009917343,0.061076704412698746,0.07297252118587494,0.07297252118587494
84,0.06085912138223648,0.009916352,0.06085912138223648,0.07267491519451141,0.07267491519451141
85,0.06064891070127487,0.00991536,0.06064891070127487,0.07230933010578156,0.07230933010578156
86,0.06044461950659752,0.009914368,0.06044461950659752,0.07185714691877365,0.07185714691877365
87,0.06024608761072159,0.009913377,0.06024608761072159,0.0713929608464241,0.0713929608464241
88,0.060056768357753754,0.009912386,0.060056768357753754,0.07108806818723679,0.07108806818723679
89,0.05987044423818588,0.009911395,0.05987044423818588,0.07092040032148361,0.07092040032148361
90,0.059680189937353134,0.009910404,0.059680189937353134,0.07077518850564957,0.07077518850564957
91,0.059489451348781586,0.009909413,0.059489451348781586,0.07062796503305435,0.07062796503305435
92,0.05929543823003769,0.009908422,0.05929543823003769,0.0704600140452385,0.0704600140452385
93,0.059099286794662476,0.009907431,0.059099286794662476,0.07020655274391174,0.07020655274391174
94,0.05889697000384331,0.00990644,0.05889697000384331,0.06995254755020142,0.06995254755020142
95,0.05868959054350853,0.00990545,0.05868959054350853,0.0697036162018776,0.0697036162018776
96,0.05847691372036934,0.009904459,0.05847691372036934,0.06948571652173996,0.06948571652173996
97,0.05826183781027794,0.009903469,0.05826183781027794,0.06934455037117004,0.06934455037117004
98,0.05804307386279106,0.009902478,0.05804307386279106,0.0692138746380806,0.0692138746380806
99,0.05782021954655647,0.009901488,0.05782021954655647,0.06909650564193726,0.06909650564193726
100,0.05759454518556595,0.009900498,0.05759454518556595,0.06899033486843109,0.06899033486843109
101,0.05737215280532837,0.009899508,0.05737215280532837,0.06884416937828064,0.06884416937828064
102,0.05714777112007141,0.009898518,0.05714777112007141,0.06861526519060135,0.06861526519060135
103,0.056921664625406265,0.009897528,0.056921664625406265,0.068325474858284,0.068325474858284
104,0.05669189244508743,0.009896539,0.05669189244508743,0.0680965781211853,0.0680965781211853
105,0.05646334961056709,0.009895549,0.05646334961056709,0.0680035799741745,0.0680035799741745
106,0.05623243749141693,0.00989456,0.05623243749141693,0.06788455694913864,0.06788455694913864
107,0.0560031533241272,0.00989357,0.0560031533241272,0.06765108555555344,0.06765108555555344
108,0.05576590076088905,0.009892581,0.05576590076088905,0.0673682913184166,0.0673682913184166
109,0.05551956593990326,0.009891592,0.05551956593990326,0.06702427566051483,0.06702427566051483
110,0.05526984855532646,0.009890603,0.05526984855532646,0.06675263494253159,0.06675263494253159
111,0.05501231551170349,0.009889614,0.05501231551170349,0.06661584973335266,0.06661584973335266
112,0.05474207177758217,0.009888625,0.05474207177758217,0.06642240285873413,0.06642240285873413
113,0.054460592567920685,0.009887636,0.054460592567920685,0.06601046770811081,0.06601046770811081
114,0.054160647094249725,0.009886648,0.054160647094249725,0.06556723266839981,0.06556723266839981
115,0.05384811758995056,0.0098856585,0.05384811758995056,0.06525109708309174,0.06525109708309174
116,0.05351680517196655,0.00988467,0.05351680517196655,0.06502339243888855,0.06502339243888855
117,0.05317297950387001,0.009883682,0.05317297950387001,0.06455905735492706,0.06455905735492706
118,0.05281130224466324,0.009882693,0.05281130224466324,0.06401050835847855,0.06401050835847855
119,0.052435364574193954,0.009881705,0.052435364574193954,0.06361807137727737,0.06361807137727737
120,0.052023328840732574,0.009880717,0.052023328840732574,0.06335955113172531,0.06335955113172531
121,0.05158393085002899,0.009879729,0.05158393085002899,0.0627974346280098,0.0627974346280098
122,0.051106736063957214,0.009878742,0.051106736063957214,0.06211628392338753,0.06211628392338753
123,0.05061519891023636,0.009877753,0.05061519891023636,0.06170453876256943,0.06170453876256943
124,0.05009929835796356,0.009876765,0.05009929835796356,0.061500657349824905,0.061500657349824905
125,0.04959997162222862,0.009875778,0.04959997162222862,0.06067916750907898,0.06067916750907898
126,0.049090493470430374,0.009874791,0.049090493470430374,0.0599668025970459,0.0599668025970459
127,0.04864305630326271,0.009873803,0.04864305630326271,0.05976346880197525,0.05976346880197525
128,0.048248957842588425,0.009872816,0.048248957842588425,0.059216368943452835,0.059216368943452835
129,0.04796990752220154,0.009871828,0.04796990752220154,0.05808299034833908,0.05808299034833908
130,0.04784230515360832,0.009870841,0.04784230515360832,0.057909999042749405,0.057909999042749405
131,0.047794222831726074,0.009869854,0.047794222831726074,0.057541895657777786,0.057541895657777786
132,0.0477629080414772,0.009868868,0.0477629080414772,0.05683418735861778,0.05683418735861778
133,0.0476522371172905,0.0098678805,0.0476522371172905,0.05690861865878105,0.05690861865878105
134,0.04739486053586006,0.009866894,0.04739486053586006,0.05657156929373741,0.05657156929373741
135,0.04702933877706528,0.009865907,0.04702933877706528,0.05609932914376259,0.05609932914376259
136,0.04666191339492798,0.009864921,0.04666191339492798,0.05650223419070244,0.05650223419070244
137,0.04636207967996597,0.0098639345,0.04636207967996597,0.05625198408961296,0.05625198408961296
138,0.046145178377628326,0.009862948,0.046145178377628326,0.056107111275196075,0.056107111275196075
139,0.04607207700610161,0.009861962,0.04607207700610161,0.05640445277094841,0.05640445277094841
140,0.04607255384325981,0.009860976,0.04607255384325981,0.05670368671417236,0.05670368671417236
141,0.046094585210084915,0.009859989,0.046094585210084915,0.056402891874313354,0.056402891874313354
142,0.04605919122695923,0.009859003,0.04605919122695923,0.05602331832051277,0.05602331832051277
143,0.045961108058691025,0.009858018,0.045961108058691025,0.056427858769893646,0.056427858769893646
144,0.04575338214635849,0.0098570315,0.04575338214635849,0.055962834507226944,0.055962834507226944
145,0.04549463838338852,0.009856046,0.04549463838338852,0.05495397374033928,0.05495397374033928
146,0.04526148736476898,0.009855061,0.04526148736476898,0.05495601147413254,0.05495601147413254
147,0.045018818229436874,0.0098540755,0.045018818229436874,0.05489606410264969,0.05489606410264969
148,0.04486539214849472,0.00985309,0.04486539214849472,0.054072678089141846,0.054072678089141846
149,0.04477032274007797,0.009852105,0.04477032274007797,0.05457117781043053,0.05457117781043053
150,0.04465273767709732,0.0098511195,0.04465273767709732,0.054422687739133835,0.054422687739133835
151,0.04451100900769234,0.009850134,0.04451100900769234,0.053872495889663696,0.053872495889663696
152,0.04435838386416435,0.00984915,0.04435838386416435,0.05429001897573471,0.05429001897573471
153,0.044178228825330734,0.009848164,0.044178228825330734,0.05476062744855881,0.05476062744855881
154,0.04404623433947563,0.00984718,0.04404623433947563,0.054068341851234436,0.054068341851234436
155,0.04388381913304329,0.009846195,0.04388381913304329,0.05434803664684296,0.05434803664684296
156,0.04369731247425079,0.00984521,0.04369731247425079,0.0545012429356575,0.0545012429356575
157,0.04354003816843033,0.009844226,0.04354003816843033,0.053979434072971344,0.053979434072971344
158,0.043367594480514526,0.009843241,0.043367594480514526,0.05368417873978615,0.05368417873978615
159,0.04321300983428955,0.009842257,0.04321300983428955,0.0541764460504055,0.0541764460504055
160,0.04305773228406906,0.009841274,0.04305773228406906,0.053567565977573395,0.053567565977573395
161,0.042891327291727066,0.009840289,0.042891327291727066,0.053617749363183975,0.053617749363183975
162,0.042709533125162125,0.009839305,0.042709533125162125,0.05334114655852318,0.05334114655852318
163,0.042511142790317535,0.009838321,0.042511142790317535,0.05287284776568413,0.05287284776568413
164,0.042306073009967804,0.009837338,0.042306073009967804,0.052955225110054016,0.052955225110054016
165,0.0421181283891201,0.009836353,0.0421181283891201,0.05217761546373367,0.05217761546373367
166,0.04191535338759422,0.00983537,0.04191535338759422,0.052273765206336975,0.052273765206336975
167,0.041689470410346985,0.009834386,0.041689470410346985,0.05191569775342941,0.05191569775342941
168,0.041463807225227356,0.009833403,0.041463807225227356,0.0513559952378273,0.0513559952378273
169,0.04127254709601402,0.00983242,0.04127254709601402,0.051590826362371445,0.051590826362371445
170,0.04105554521083832,0.009831437,0.04105554521083832,0.050575703382492065,0.050575703382492065
171,0.040834855288267136,0.009830453,0.040834855288267136,0.0516682043671608,0.0516682043671608
172,0.04068521037697792,0.009829471,0.04068521037697792,0.04932810738682747,0.04932810738682747
173,0.04065999016165733,0.009828487,0.04065999016165733,0.052906908094882965,0.052906908094882965
174,0.04072362184524536,0.009827505,0.04072362184524536,0.04835306853055954,0.04835306853055954
175,0.040697239339351654,0.009826522,0.040697239339351654,0.05308685451745987,0.05308685451745987
176,0.04062212258577347,0.00982554,0.04062212258577347,0.048120107501745224,0.048120107501745224
177,0.03990898281335831,0.009824557,0.03990898281335831,0.049744606018066406,0.049744606018066406
178,0.03932972997426987,0.009823575,0.03932972997426987,0.0504114143550396,0.0504114143550396
179,0.03929290547966957,0.009822592,0.03929290547966957,0.0475870780646801,0.0475870780646801
180,0.0394912026822567,0.0098216105,0.0394912026822567,0.05097077414393425,0.05097077414393425
181,0.039207424968481064,0.009820628,0.039207424968481064,0.04796788841485977,0.04796788841485977
182,0.038724157959222794,0.009819646,0.038724157959222794,0.04822647199034691,0.04822647199034691
183,0.038479145616292953,0.009818664,0.038479145616292953,0.04958527535200119,0.04958527535200119
184,0.038538459688425064,0.009817682,0.038538459688425064,0.04693804681301117,0.04693804681301117
185,0.03851595148444176,0.009816701,0.03851595148444176,0.04837079346179962,0.04837079346179962
186,0.03812067210674286,0.009815719,0.03812067210674286,0.04845871403813362,0.04845871403813362
187,0.03805193305015564,0.009814737,0.03805193305015564,0.04661789909005165,0.04661789909005165
188,0.038129083812236786,0.009813756,0.038129083812236786,0.04848320037126541,0.04848320037126541
189,0.03791866451501846,0.009812775,0.03791866451501846,0.04744149371981621,0.04744149371981621
190,0.03769321367144585,0.009811793,0.03769321367144585,0.04646573215723038,0.04646573215723038
191,0.03776024654507637,0.009810813,0.03776024654507637,0.048318371176719666,0.048318371176719666
192,0.037702906876802444,0.009809831,0.037702906876802444,0.046547774225473404,0.046547774225473404
193,0.03743530809879303,0.0098088505,0.03743530809879303,0.04624214768409729,0.04624214768409729
194,0.037359654903411865,0.00980787,0.037359654903411865,0.04751681908965111,0.04751681908965111
195,0.037362974137067795,0.009806889,0.037362974137067795,0.045771531760692596,0.045771531760692596
196,0.03721190243959427,0.009805908,0.03721190243959427,0.04611317068338394,0.04611317068338394
197,0.037037428468465805,0.009804928,0.037037428468465805,0.04698542505502701,0.04698542505502701
198,0.03706078603863716,0.009803947,0.03706078603863716,0.04510296881198883,0.04510296881198883
199,0.03705592080950737,0.009802967,0.03705592080950737,0.04628460109233856,0.04628460109233856
200,0.036800675094127655,0.009801987,0.036800675094127655,0.04635821282863617,0.04635821282863617
201,0.03674669936299324,0.009801007,0.03674669936299324,0.04489501565694809,0.04489501565694809
202,0.03681832551956177,0.009800026,0.03681832551956177,0.0462212860584259,0.0462212860584259
203,0.036616645753383636,0.009799046,0.036616645753383636,0.04582155868411064,0.04582155868411064
204,0.03651261702179909,0.009798067,0.03651261702179909,0.04474407061934471,0.04474407061934471
205,0.03656388446688652,0.009797087,0.03656388446688652,0.04604820907115936,0.04604820907115936
206,0.036449845880270004,0.009796107,0.036449845880270004,0.04528706520795822,0.04528706520795822
207,0.036316096782684326,0.009795127,0.036316096782684326,0.04457276314496994,0.04457276314496994
208,0.03633170574903488,0.009794149,0.03633170574903488,0.045903727412223816,0.045903727412223816
209,0.03631670027971268,0.009793169,0.03631670027971268,0.04448636993765831,0.04448636993765831
210,0.03618729114532471,0.00979219,0.03618729114532471,0.04481804743409157,0.04481804743409157
211,0.03608376532793045,0.00979121,0.03608376532793045,0.045209482312202454,0.045209482312202454
212,0.036068275570869446,0.0097902315,0.036068275570869446,0.04419147968292236,0.04419147968292236
213,0.03602934256196022,0.009789253,0.03602934256196022,0.04486541450023651,0.04486541450023651
214,0.03593592718243599,0.009788274,0.03593592718243599,0.04464106261730194,0.04464106261730194
215,0.03587133809924126,0.009787295,0.03587133809924126,0.04396725073456764,0.04396725073456764
216,0.03585789352655411,0.009786316,0.03585789352655411,0.0448937714099884,0.0448937714099884
217,0.035819005221128464,0.009785337,0.035819005221128464,0.04393128678202629,0.04393128678202629
218,0.03573346883058548,0.0097843595,0.03573346883058548,0.044129934161901474,0.044129934161901474
219,0.035657964646816254,0.009783381,0.035657964646816254,0.044540006667375565,0.044540006667375565
220,0.03564485162496567,0.009782403,0.03564485162496567,0.04344375059008598,0.04344375059008598
221,0.035623352974653244,0.009781424,0.035623352974653244,0.04443813115358353,0.04443813115358353
222,0.03554873913526535,0.009780446,0.03554873913526535,0.043687157332897186,0.043687157332897186
223,0.03546120598912239,0.009779468,0.03546120598912239,0.043724313378334045,0.043724313378334045
224,0.03540520370006561,0.00977849,0.03540520370006561,0.044117528945207596,0.044117528945207596
225,0.03537030890583992,0.009777512,0.03537030890583992,0.043343670666217804,0.043343670666217804
226,0.035331446677446365,0.0097765345,0.035331446677446365,0.043952446430921555,0.043952446430921555
227,0.035261549055576324,0.009775557,0.035261549055576324,0.04348364844918251,0.04348364844918251
228,0.03520134091377258,0.00977458,0.03520134091377258,0.04373246431350708,0.04373246431350708
229,0.035146694630384445,0.009773602,0.035146694630384445,0.043466970324516296,0.043466970324516296
230,0.035095375031232834,0.009772625,0.035095375031232834,0.04367141053080559,0.04367141053080559
231,0.03504862263798714,0.009771648,0.03504862263798714,0.04321249946951866,0.04321249946951866
232,0.0350009985268116,0.009770671,0.0350009985268116,0.04367509484291077,0.04367509484291077
233,0.0349569097161293,0.009769694,0.0349569097161293,0.04303112253546715,0.04303112253546715
234,0.03490511327981949,0.009768717,0.03490511327981949,0.04349622130393982,0.04349622130393982
235,0.03484919294714928,0.00976774,0.03484919294714928,0.042987484484910965,0.042987484484910965
236,0.034790270030498505,0.009766763,0.034790270030498505,0.04320954903960228,0.04320954903960228
237,0.034736745059490204,0.009765786,0.034736745059490204,0.04285925626754761,0.04285925626754761
238,0.03468669205904007,0.00976481,0.03468669205904007,0.043196987360715866,0.043196987360715866
239,0.03464055806398392,0.009763833,0.03464055806398392,0.04244784265756607,0.04244784265756607
240,0.03462989628314972,0.009762857,0.03462989628314972,0.04391888529062271,0.04391888529062271
