epoch,loss,lr,mean_absolute_error,val_loss,val_mean_absolute_error
74,0.04181768745183945,0.0009843373,0.04181768745183945,0.04631754010915756,0.04631754010915756
75,0.041938845068216324,0.0009841273,0.041938845068216324,0.04517069086432457,0.04517069086432457
76,0.042209774255752563,0.0009839174,0.042209774255752563,0.045575033873319626,0.045575033873319626
77,0.042293719947338104,0.0009837075,0.042293719947338104,0.046064235270023346,0.046064235270023346
78,0.04119249805808067,0.0009834977,0.04119249805808067,0.04501468688249588,0.04501468688249588
79,0.04225176200270653,0.0009832879,0.04225176200270653,0.045253705233335495,0.045253705233335495
80,0.041851915419101715,0.0009830781,0.041851915419101715,0.04652266204357147,0.04652266204357147
81,0.043109700083732605,0.0009828685,0.043109700083732605,0.04458500072360039,0.04458500072360039
82,0.04207305237650871,0.0009826588,0.04207305237650871,0.045822884887456894,0.045822884887456894
83,0.04228243604302406,0.0009824492,0.04228243604302406,0.045614730566740036,0.045614730566740036
84,0.04239988327026367,0.0009822396,0.04239988327026367,0.045077819377183914,0.045077819377183914
85,0.04141616076231003,0.0009820301,0.04141616076231003,0.0454636812210083,0.0454636812210083
86,0.04198378324508667,0.0009818206,0.04198378324508667,0.04547568038105965,0.04547568038105965
87,0.04144151136279106,0.0009816112,0.04144151136279106,0.04479604586958885,0.04479604586958885
88,0.04186558723449707,0.0009814018,0.04186558723449707,0.045498985797166824,0.045498985797166824
89,0.041898999363183975,0.0009811925,0.041898999363183975,0.045013513416051865,0.045013513416051865
90,0.041238825768232346,0.0009809831,0.041238825768232346,0.04555852711200714,0.04555852711200714
91,0.04104531556367874,0.0009807739,0.04104531556367874,0.04441321641206741,0.04441321641206741
92,0.04206753522157669,0.0009805646,0.04206753522157669,0.04637764021754265,0.04637764021754265
93,0.041755612939596176,0.0009803555,0.041755612939596176,0.04422467574477196,0.04422467574477196
94,0.041872914880514145,0.0009801463,0.041872914880514145,0.04548106715083122,0.04548106715083122
95,0.042024221271276474,0.0009799373,0.042024221271276474,0.045710109174251556,0.045710109174251556
96,0.041161879897117615,0.0009797283,0.041161879897117615,0.043892186135053635,0.043892186135053635
97,0.041775528341531754,0.0009795193,0.041775528341531754,0.04569178819656372,0.04569178819656372
98,0.041714560240507126,0.0009793104,0.041714560240507126,0.044955458492040634,0.044955458492040634
99,0.04211312159895897,0.0009791015,0.04211312159895897,0.043756354600191116,0.043756354600191116
100,0.041205644607543945,0.0009788927,0.041205644607543945,0.04644723981618881,0.04644723981618881
101,0.042919158935546875,0.0009786838,0.042919158935546875,0.04390329122543335,0.04390329122543335
102,0.04118546470999718,0.0009784751,0.04118546470999718,0.04511640965938568,0.04511640965938568
103,0.042305588722229004,0.0009782664,0.042305588722229004,0.04449043422937393,0.04449043422937393
104,0.04114772751927376,0.0009780576,0.04114772751927376,0.04472208768129349,0.04472208768129349
105,0.04124874249100685,0.000977849,0.04124874249100685,0.04464155063033104,0.04464155063033104
106,0.04187498241662979,0.0009776404,0.04187498241662979,0.04452913999557495,0.04452913999557495
107,0.04111499711871147,0.0009774319,0.04111499711871147,0.04391678422689438,0.04391678422689438
108,0.04086541756987572,0.0009772234,0.04086541756987572,0.04573975130915642,0.04573975130915642
109,0.04144690930843353,0.0009770149,0.04144690930843353,0.04371112585067749,0.04371112585067749
110,0.04133990406990051,0.0009768065,0.04133990406990051,0.04498390480875969,0.04498390480875969
111,0.0406205952167511,0.0009765981,0.0406205952167511,0.04439544305205345,0.04439544305205345
112,0.04158468544483185,0.00097638986,0.04158468544483185,0.043688900768756866,0.043688900768756866
113,0.04135657101869583,0.0009761816,0.04135657101869583,0.04549632593989372,0.04549632593989372
114,0.040776316076517105,0.0009759733,0.040776316076517105,0.043094925582408905,0.043094925582408905
115,0.04190562292933464,0.0009757652,0.04190562292933464,0.04537765681743622,0.04537765681743622
116,0.04057146608829498,0.000975557,0.04057146608829498,0.04377717897295952,0.04377717897295952
117,0.04049830511212349,0.0009753489,0.04049830511212349,0.04417930170893669,0.04417930170893669
118,0.04058554396033287,0.0009751409,0.04058554396033287,0.04370329901576042,0.04370329901576042
119,0.04085936024785042,0.00097493286,0.04085936024785042,0.0445127934217453,0.0445127934217453
120,0.04062363877892494,0.0009747249,0.04062363877892494,0.043236520141363144,0.043236520141363144
121,0.04011944681406021,0.00097451697,0.04011944681406021,0.044731173664331436,0.044731173664331436
122,0.04076855629682541,0.0009743091,0.04076855629682541,0.043110765516757965,0.043110765516757965
123,0.04059813544154167,0.0009741013,0.04059813544154167,0.04465543106198311,0.04465543106198311
124,0.04102164879441261,0.0009738935,0.04102164879441261,0.04401625320315361,0.04401625320315361
125,0.04072296619415283,0.00097368576,0.04072296619415283,0.04347830265760422,0.04347830265760422
126,0.040817566215991974,0.0009734781,0.040817566215991974,0.043628230690956116,0.043628230690956116
127,0.04133502021431923,0.0009732704,0.04133502021431923,0.04449287801980972,0.04449287801980972
128,0.04181547462940216,0.00097306276,0.04181547462940216,0.042490579187870026,0.042490579187870026
129,0.04152612388134003,0.00097285525,0.04152612388134003,0.04597080871462822,0.04597080871462822
130,0.04157917946577072,0.0009726477,0.04157917946577072,0.04247903451323509,0.04247903451323509
131,0.040610093623399734,0.00097244023,0.040610093623399734,0.04364277422428131,0.04364277422428131
132,0.03973173350095749,0.0009722328,0.03973173350095749,0.044350896030664444,0.044350896030664444
133,0.040292803198099136,0.0009720254,0.040292803198099136,0.04229974374175072,0.04229974374175072
134,0.040343791246414185,0.00097181805,0.040343791246414185,0.04489694908261299,0.04489694908261299
135,0.041377902030944824,0.0009716108,0.041377902030944824,0.04333600774407387,0.04333600774407387
136,0.04043500870466232,0.0009714035,0.04043500870466232,0.0425247848033905,0.0425247848033905
137,0.04025408625602722,0.0009711963,0.04025408625602722,0.04531540349125862,0.04531540349125862
138,0.040204938501119614,0.0009709891,0.040204938501119614,0.042472731322050095,0.042472731322050095
139,0.04021448269486427,0.000970782,0.04021448269486427,0.04336952045559883,0.04336952045559883
140,0.04031794145703316,0.0009705749,0.04031794145703316,0.04371434822678566,0.04371434822678566
141,0.04181753471493721,0.0009703679,0.04181753471493721,0.04207377880811691,0.04207377880811691
142,0.03994102030992508,0.00097016094,0.03994102030992508,0.04424838349223137,0.04424838349223137
143,0.04087626561522484,0.00096995395,0.04087626561522484,0.042510513216257095,0.042510513216257095
144,0.04048875346779823,0.0009697471,0.04048875346779823,0.04294150322675705,0.04294150322675705
145,0.040132567286491394,0.0009695402,0.040132567286491394,0.043864261358976364,0.043864261358976364
146,0.03968178853392601,0.0009693334,0.03968178853392601,0.04175196960568428,0.04175196960568428
147,0.0404428206384182,0.00096912665,0.0404428206384182,0.04475973919034004,0.04475973919034004
148,0.04085202515125275,0.0009689199,0.04085202515125275,0.04208116605877876,0.04208116605877876
149,0.04029380530118942,0.0009687132,0.04029380530118942,0.042264338582754135,0.042264338582754135
150,0.03905496746301651,0.00096850656,0.03905496746301651,0.045214924961328506,0.045214924961328506
151,0.04032203182578087,0.0009683,0.04032203182578087,0.041532330214977264,0.041532330214977264
152,0.04011412337422371,0.00096809346,0.04011412337422371,0.04325035959482193,0.04325035959482193
153,0.038520447909832,0.00096788694,0.038520447909832,0.04380059614777565,0.04380059614777565
154,0.039272427558898926,0.0009676805,0.039272427558898926,0.041329722851514816,0.041329722851514816
155,0.040469035506248474,0.0009674741,0.040469035506248474,0.04392010346055031,0.04392010346055031
156,0.039547938853502274,0.00096726767,0.039547938853502274,0.04280998930335045,0.04280998930335045
157,0.03980288282036781,0.0009670614,0.03980288282036781,0.04149255529046059,0.04149255529046059
158,0.04005853831768036,0.0009668551,0.04005853831768036,0.0448005348443985,0.0448005348443985
159,0.04086288437247276,0.00096664886,0.04086288437247276,0.0420457199215889,0.0420457199215889
160,0.04011884704232216,0.00096644263,0.04011884704232216,0.04121613875031471,0.04121613875031471
161,0.03947727009654045,0.00096623646,0.03947727009654045,0.044057756662368774,0.044057756662368774
162,0.040323346853256226,0.00096603035,0.040323346853256226,0.04160090163350105,0.04160090163350105
163,0.03889748826622963,0.0009658243,0.03889748826622963,0.0420076921582222,0.0420076921582222
164,0.03876585513353348,0.0009656183,0.03876585513353348,0.04357996955513954,0.04357996955513954
165,0.04033752530813217,0.0009654123,0.04033752530813217,0.0411837063729763,0.0411837063729763
166,0.039754338562488556,0.00096520636,0.039754338562488556,0.042361386120319366,0.042361386120319366
167,0.039770595729351044,0.0009650005,0.039770595729351044,0.04340958222746849,0.04340958222746849
168,0.04063116014003754,0.00096479466,0.04063116014003754,0.04090079665184021,0.04090079665184021
169,0.04042460769414902,0.00096458883,0.04042460769414902,0.042102932929992676,0.042102932929992676
170,0.0393790602684021,0.00096438307,0.0393790602684021,0.04318632930517197,0.04318632930517197
171,0.03978574648499489,0.00096417736,0.03978574648499489,0.04092353954911232,0.04092353954911232
172,0.039768051356077194,0.0009639717,0.039768051356077194,0.042682744562625885,0.042682744562625885
173,0.03928401321172714,0.00096376607,0.03928401321172714,0.04238884150981903,0.04238884150981903
174,0.0397171713411808,0.0009635605,0.0397171713411808,0.040665823966264725,0.040665823966264725
175,0.040079474449157715,0.00096335495,0.040079474449157715,0.0421416237950325,0.0421416237950325
176,0.03914819285273552,0.0009631495,0.03914819285273552,0.04309166595339775,0.04309166595339775
177,0.039245475083589554,0.000962944,0.039245475083589554,0.040728531777858734,0.040728531777858734
178,0.04067523032426834,0.0009627386,0.04067523032426834,0.04175535589456558,0.04175535589456558
179,0.038317274302244186,0.00096253323,0.038317274302244186,0.04226524755358696,0.04226524755358696
180,0.03858306631445885,0.00096232793,0.03858306631445885,0.04050518199801445,0.04050518199801445
181,0.03839544206857681,0.00096212263,0.03839544206857681,0.04157590493559837,0.04157590493559837
182,0.039063867181539536,0.00096191745,0.039063867181539536,0.041551657021045685,0.041551657021045685
183,0.03883146867156029,0.0009617122,0.03883146867156029,0.04078361392021179,0.04078361392021179
184,0.03832833096385002,0.0009615071,0.03832833096385002,0.04234043508768082,0.04234043508768082
185,0.03897503390908241,0.000961302,0.03897503390908241,0.04068780317902565,0.04068780317902565
186,0.03971995413303375,0.00096109696,0.03971995413303375,0.04097815230488777,0.04097815230488777
187,0.03873525559902191,0.00096089195,0.03873525559902191,0.04293582960963249,0.04293582960963249
188,0.03928734362125397,0.00096068694,0.03928734362125397,0.039692144840955734,0.039692144840955734
189,0.039304863661527634,0.00096048205,0.039304863661527634,0.04091595485806465,0.04091595485806465
190,0.03830089792609215,0.00096027716,0.03830089792609215,0.04328865185379982,0.04328865185379982
191,0.04019404947757721,0.0009600723,0.04019404947757721,0.03959750384092331,0.03959750384092331
192,0.03992876783013344,0.0009598675,0.03992876783013344,0.039840251207351685,0.039840251207351685
193,0.03931977599859238,0.0009596628,0.03931977599859238,0.043457336723804474,0.043457336723804474
194,0.039991721510887146,0.00095945806,0.039991721510887146,0.04042094573378563,0.04042094573378563
195,0.039282236248254776,0.0009592534,0.039282236248254776,0.03938104212284088,0.03938104212284088
196,0.039618901908397675,0.0009590488,0.039618901908397675,0.042320866137742996,0.042320866137742996
197,0.03897358104586601,0.0009588442,0.03897358104586601,0.04070036858320236,0.04070036858320236
198,0.03944121673703194,0.00095863966,0.03944121673703194,0.039268575608730316,0.039268575608730316
199,0.038489051163196564,0.0009584352,0.038489051163196564,0.04230755940079689,0.04230755940079689
200,0.03914305567741394,0.00095823075,0.03914305567741394,0.0415010005235672,0.0415010005235672
201,0.03820246085524559,0.0009580263,0.03820246085524559,0.03929782286286354,0.03929782286286354
202,0.03833058103919029,0.00095782196,0.03833058103919029,0.04150412231683731,0.04150412231683731
203,0.03862234577536583,0.00095761765,0.03862234577536583,0.04067910462617874,0.04067910462617874
204,0.038664333522319794,0.0009574134,0.038664333522319794,0.03951205313205719,0.03951205313205719
205,0.038329821079969406,0.00095720915,0.038329821079969406,0.040648896247148514,0.040648896247148514
206,0.038525283336639404,0.000957005,0.038525283336639404,0.04164018854498863,0.04164018854498863
207,0.03882788494229317,0.0009568009,0.03882788494229317,0.03951890021562576,0.03951890021562576
208,0.03852235525846481,0.00095659675,0.03852235525846481,0.03992075100541115,0.03992075100541115
209,0.038055986166000366,0.00095639273,0.038055986166000366,0.040863167494535446,0.040863167494535446
210,0.03805914148688316,0.0009561887,0.03805914148688316,0.04025069624185562,0.04025069624185562
211,0.03791777044534683,0.00095598475,0.03791777044534683,0.03984770178794861,0.03984770178794861
212,0.03770262375473976,0.0009557808,0.03770262375473976,0.03940514847636223,0.03940514847636223
213,0.038487084209918976,0.00095557695,0.038487084209918976,0.0405418761074543,0.0405418761074543
214,0.037676990032196045,0.0009553731,0.037676990032196045,0.03996429964900017,0.03996429964900017
215,0.03785109147429466,0.0009551693,0.03785109147429466,0.03928180783987045,0.03928180783987045
216,0.038522955030202866,0.00095496554,0.038522955030202866,0.0400070883333683,0.0400070883333683
217,0.037947289645671844,0.00095476187,0.037947289645671844,0.040133628994226456,0.040133628994226456
218,0.03879338502883911,0.0009545582,0.03879338502883911,0.0393831729888916,0.0393831729888916
219,0.03763177618384361,0.0009543546,0.03763177618384361,0.03992599993944168,0.03992599993944168
220,0.037790510803461075,0.000954151,0.037790510803461075,0.039561621844768524,0.039561621844768524
221,0.03733783960342407,0.0009539475,0.03733783960342407,0.039444733411073685,0.039444733411073685
222,0.03743187338113785,0.000953744,0.03743187338113785,0.03896096348762512,0.03896096348762512
223,0.03866079822182655,0.00095354056,0.03866079822182655,0.03891117498278618,0.03891117498278618
224,0.038410529494285583,0.0009533371,0.038410529494285583,0.04001807048916817,0.04001807048916817
225,0.03872976079583168,0.0009531338,0.03872976079583168,0.03844587132334709,0.03844587132334709
226,0.03735790401697159,0.0009529305,0.03735790401697159,0.03900190442800522,0.03900190442800522
227,0.037136711180210114,0.0009527272,0.037136711180210114,0.039924997836351395,0.039924997836351395
228,0.03761950507760048,0.00095252396,0.03761950507760048,0.03950057551264763,0.03950057551264763
229,0.03778645023703575,0.0009523208,0.03778645023703575,0.03879564628005028,0.03879564628005028
230,0.03753374144434929,0.00095211767,0.03753374144434929,0.03932889550924301,0.03932889550924301
231,0.03721093758940697,0.0009519146,0.03721093758940697,0.03938030079007149,0.03938030079007149
232,0.038410525768995285,0.0009517115,0.038410525768995285,0.03883211314678192,0.03883211314678192
233,0.03807216137647629,0.00095150847,0.03807216137647629,0.039111651480197906,0.039111651480197906
234,0.03608357533812523,0.0009513055,0.03608357533812523,0.03909895941615105,0.03909895941615105
235,0.03712695464491844,0.0009511026,0.03712695464491844,0.03906434029340744,0.03906434029340744
236,0.03801712021231651,0.00095089973,0.03801712021231651,0.038988661020994186,0.038988661020994186
237,0.03747035190463066,0.0009506969,0.03747035190463066,0.03841324895620346,0.03841324895620346
238,0.037184495478868484,0.0009504941,0.037184495478868484,0.039423827081918716,0.039423827081918716
239,0.03803189843893051,0.00095029135,0.03803189843893051,0.038798317313194275,0.038798317313194275
240,0.03789396956562996,0.0009500886,0.03789396956562996,0.03778189420700073,0.03778189420700073
241,0.037884294986724854,0.000949886,0.037884294986724854,0.039256636053323746,0.039256636053323746
242,0.03837781399488449,0.00094968337,0.03837781399488449,0.03841996192932129,0.03841996192932129
243,0.037422649562358856,0.00094948075,0.037422649562358856,0.03789399936795235,0.03789399936795235
244,0.03705405071377754,0.00094927824,0.03705405071377754,0.03944408521056175,0.03944408521056175
245,0.037484001368284225,0.00094907574,0.037484001368284225,0.03797965869307518,0.03797965869307518
246,0.03693762049078941,0.0009488733,0.03693762049078941,0.038233429193496704,0.038233429193496704
247,0.03732061758637428,0.0009486709,0.03732061758637428,0.03947103023529053,0.03947103023529053
248,0.03674729913473129,0.0009484685,0.03674729913473129,0.03753238171339035,0.03753238171339035
249,0.03664068505167961,0.00094826624,0.03664068505167961,0.03767427057027817,0.03767427057027817
250,0.03707190603017807,0.0009480639,0.03707190603017807,0.040106721222400665,0.040106721222400665
251,0.03737461939454079,0.0009478617,0.03737461939454079,0.037828974425792694,0.037828974425792694
252,0.03736197203397751,0.00094765954,0.03736197203397751,0.037115566432476044,0.037115566432476044
253,0.038363561034202576,0.0009474574,0.038363561034202576,0.03900284320116043,0.03900284320116043
254,0.03745122626423836,0.0009472553,0.03745122626423836,0.038145359605550766,0.038145359605550766
255,0.0367271825671196,0.0009470532,0.0367271825671196,0.03703967481851578,0.03703967481851578
256,0.037337012588977814,0.0009468512,0.037337012588977814,0.03913942724466324,0.03913942724466324
257,0.0378204844892025,0.00094664923,0.0378204844892025,0.038832105696201324,0.038832105696201324
258,0.03671150282025337,0.0009464473,0.03671150282025337,0.037029463797807693,0.037029463797807693
259,0.03837638720870018,0.0009462454,0.03837638720870018,0.03798344358801842,0.03798344358801842
260,0.03756289184093475,0.0009460436,0.03756289184093475,0.038987599313259125,0.038987599313259125
261,0.0368589349091053,0.0009458418,0.0368589349091053,0.037753887474536896,0.037753887474536896
262,0.036745112389326096,0.00094564,0.036745112389326096,0.03710012882947922,0.03710012882947922
263,0.03786498308181763,0.0009454383,0.03786498308181763,0.03865833953022957,0.03865833953022957
264,0.03675585985183716,0.0009452366,0.03675585985183716,0.03770593926310539,0.03770593926310539
265,0.03739248216152191,0.00094503496,0.03739248216152191,0.03696146234869957,0.03696146234869957
266,0.03678062558174133,0.0009448334,0.03678062558174133,0.03806830942630768,0.03806830942630768
267,0.03675501421093941,0.0009446319,0.03675501421093941,0.03776600956916809,0.03776600956916809
268,0.035835545510053635,0.00094443036,0.035835545510053635,0.03688858449459076,0.03688858449459076
269,0.036394793540239334,0.0009442289,0.036394793540239334,0.03783088177442551,0.03783088177442551
270,0.036808788776397705,0.0009440275,0.036808788776397705,0.0381496287882328,0.0381496287882328
271,0.037106484174728394,0.0009438261,0.037106484174728394,0.03621570020914078,0.03621570020914078
272,0.038074295967817307,0.00094362476,0.038074295967817307,0.0371939092874527,0.0371939092874527
273,0.03609379008412361,0.0009434235,0.03609379008412361,0.03898564353585243,0.03898564353585243
274,0.03644820675253868,0.00094322226,0.03644820675253868,0.037355389446020126,0.037355389446020126
275,0.035952821373939514,0.00094302103,0.035952821373939514,0.03620932996273041,0.03620932996273041
276,0.03645647317171097,0.0009428199,0.03645647317171097,0.0373263880610466,0.0373263880610466
277,0.03684674948453903,0.00094261876,0.03684674948453903,0.03882262855768204,0.03882262855768204
278,0.03665947541594505,0.0009424177,0.03665947541594505,0.03677067533135414,0.03677067533135414
279,0.03622642904520035,0.00094221666,0.03622642904520035,0.03669135645031929,0.03669135645031929
280,0.03551512211561203,0.00094201573,0.03551512211561203,0.03753688186407089,0.03753688186407089
281,0.03610927611589432,0.00094181474,0.03610927611589432,0.03775128349661827,0.03775128349661827
282,0.036965806037187576,0.00094161386,0.036965806037187576,0.036714568734169006,0.036714568734169006
283,0.03629469871520996,0.000941413,0.03629469871520996,0.036755334585905075,0.036755334585905075
284,0.036275602877140045,0.0009412122,0.036275602877140045,0.03752224147319794,0.03752224147319794
285,0.03598131984472275,0.0009410114,0.03598131984472275,0.036859266459941864,0.036859266459941864
286,0.036320123821496964,0.0009408107,0.036320123821496964,0.03656533360481262,0.03656533360481262
287,0.03588457033038139,0.00094061,0.03588457033038139,0.0365937240421772,0.0365937240421772
288,0.03542773425579071,0.0009404094,0.03542773425579071,0.03688813000917435,0.03688813000917435
289,0.03733966872096062,0.0009402088,0.03733966872096062,0.03673699125647545,0.03673699125647545
290,0.03592131286859512,0.0009400082,0.03592131286859512,0.037634383887052536,0.037634383887052536
291,0.03614771366119385,0.0009398077,0.03614771366119385,0.036620840430259705,0.036620840430259705
292,0.03604741767048836,0.0009396072,0.03604741767048836,0.036240387707948685,0.036240387707948685
293,0.035250257700681686,0.0009394068,0.035250257700681686,0.0369052030146122,0.0369052030146122
294,0.035369787365198135,0.0009392064,0.035369787365198135,0.0366363450884819,0.0366363450884819
295,0.03633444383740425,0.00093900604,0.03633444383740425,0.036029670387506485,0.036029670387506485
296,0.0362594835460186,0.00093880575,0.0362594835460186,0.03637145832180977,0.03637145832180977
297,0.03488044813275337,0.0009386055,0.03488044813275337,0.036912187933921814,0.036912187933921814
298,0.0358554981648922,0.0009384053,0.0358554981648922,0.03666107356548309,0.03666107356548309
299,0.0357845239341259,0.0009382051,0.0357845239341259,0.03640860691666603,0.03640860691666603
300,0.03538020700216293,0.000938005,0.03538020700216293,0.03636457398533821,0.03636457398533821
301,0.036650869995355606,0.0009378049,0.036650869995355606,0.03638725355267525,0.03638725355267525
302,0.03567884489893913,0.00093760487,0.03567884489893913,0.03676234558224678,0.03676234558224678
303,0.03653914853930473,0.00093740487,0.03653914853930473,0.03616278991103172,0.03616278991103172
304,0.03533712774515152,0.0009372049,0.03533712774515152,0.037031080573797226,0.037031080573797226
305,0.03575938940048218,0.000937005,0.03575938940048218,0.03644049912691116,0.03644049912691116
306,0.03467310592532158,0.0009368051,0.03467310592532158,0.035474568605422974,0.035474568605422974
307,0.0360560342669487,0.00093660527,0.0360560342669487,0.035539571195840836,0.035539571195840836
308,0.03548482060432434,0.0009364055,0.03548482060432434,0.0365472249686718,0.0365472249686718
309,0.03598697856068611,0.00093620573,0.03598697856068611,0.03574083745479584,0.03574083745479584
