,inv_yhat_train,inv_y_train
104,177.95307856487887,195.99999045189477
105,179.06893015867928,172.0000040920451
106,167.6428708560797,198.00000750208267
107,163.25763891043843,185.99999249791733
108,181.22957361913086,210.9999982949812
109,190.35734397628795,259.0000146631616
110,201.41326415958432,264.99997851676324
111,204.5486218503614,272.0000163681804
112,187.6468824242912,302.9999969309662
113,200.8103476908419,429.0000235292593
114,227.05419334026482,325.9999965899624
115,246.56805429052633,342.00000204602253
116,230.67197586784604,272.0000163681804
117,216.30357245767206,240.00000545606014
118,243.9309003624529,243.9999959079549
119,240.91874050943915,230.00000750208267
120,237.23760221161396,378.0000034100376
121,256.3642138380007,345.00000579706386
122,256.0180377347939,370.00002250624806
123,300.07799301556105,483.99999045189475
124,293.136247710586,512.9999976129737
125,298.7229477456071,319.9999890878797
126,309.41418486973146,299.99999317992484
127,308.2653350242573,318.0000156861729
128,310.00156247922007,430.00001023011276
129,336.25195540080045,316.9999853368384
130,302.97994045392375,293.9999856778422
131,286.0042823251955,338.0000115941278
132,314.0367554310816,401.0000030690338
133,339.9739923253694,368.00000545606014
134,350.43991599031415,345.00000579706386
135,326.8550266852491,286.99999147490604
136,335.2747968555361,443.999998635985
137,340.5412261608535,443.0000119351315
138,330.650938663995,450.99999283892106
139,329.2216473277752,430.9999969309662
140,309.93759563024145,378.0000034100376
141,322.1876509581012,342.00000204602253
142,334.4894079117646,374.0000129581428
143,322.5679819977296,383.0000242112668
144,344.34420919352954,417.00000852509396
145,336.9372583775246,341.0000153451691
146,348.490858541752,357.00002080122925
147,355.2544525713218,434.0000006820075
148,361.2553112187849,371.00000920710147
149,351.2877440862276,423.0000160271766
150,350.61213107229656,435.000031031342
151,363.51178491938157,486.99999420293614
152,346.24176143445277,442.0000252342781
153,319.69041223603324,609.0000303493345
154,377.29719739241244,548.9999989769888
155,427.80139259114776,742.0000075020827
156,383.51837174797504,511.0000242112668
157,382.4109006625362,460.0000040920451
158,336.4676443699086,406.0000238702631
159,320.34668897285917,365.9999884058722
160,373.0577077249968,378.0000034100376
161,337.18474526507754,367.0000187552067
162,359.14669674774484,357.00002080122925
163,352.124638237638,427.99999317992484
164,325.20987178599694,370.00002250624806
165,352.48919035136686,409.0000276213044
166,323.42779160169124,388.000001364015
167,327.9282118888232,390.00001841420294
168,352.0431901719989,396.0000259162856
169,338.5876292702622,345.00000579706386
170,324.6772948444665,328.0000136401503
171,338.5002013627192,367.0000187552067
172,366.9875134653859,387.0000146631616
173,341.9949388222208,365.9999884058722
174,386.72548754159817,407.99999727196996
175,358.8039252260599,401.0000030690338
176,335.8080721727634,355.00000375104133
177,314.40960075620995,417.9999952259474
178,332.1123989307486,417.9999952259474
179,319.92906030617365,349.9999829498121
180,321.24981969426284,367.0000187552067
181,359.32938746517925,463.99999454393986
182,360.48037608622485,430.9999969309662
183,397.8247506665771,424.00000272803004
184,365.65996673849344,442.0000252342781
185,352.38083299716044,447.9999890878797
186,415.3253909011331,486.00000750208267
187,350.1346603380916,420.0000122761353
188,371.4093010139065,406.0000238702631
189,338.6937387276945,401.0000030690338
190,358.4149081387026,447.9999890878797
191,438.0509725597686,463.99999454393986
192,410.98555337578375,532.0000068200752
193,366.173381996843,486.99999420293614
194,351.59747370775773,417.00000852509396
195,359.39171749611853,416.00002182424055
196,345.73343122414553,338.9999982949812
197,319.5481836605321,306.0000006820075
198,306.60444484758665,290.99998192680084
199,337.9165120498793,299.00000647907143
200,314.88899202358107,404.00000682007516
201,317.1126202421877,276.99999352092857
202,321.5715962965628,279.0000105711165
203,363.31785471807683,286.0000047740526
204,474.123910535618,394.99999556695116
205,376.88319154965404,299.99999317992484
206,346.67255011817485,276.99999352092857
207,320.9587061499005,273.0000030690338
208,314.8078494973093,257.9999843138271
209,318.35690749147744,230.00000750208267
210,276.57256577024737,221.99998294981208
211,282.67193903944013,210.00001159412778
212,257.0545800385266,200.00000272803007
213,237.4616062163621,192.0
214,233.7310360137479,182.00000204602256
215,212.5942154168481,169.00000034100376
216,190.87769934312445,167.00000511505638
217,186.5824705654081,165.99999658996242
218,174.76828896931272,158.00000477405263
219,159.2341655757388,155.99999863598498
220,147.96896183792842,151.99999727196993
221,139.71868963167844,150.00000204602256
222,145.23162373372517,147.9999959079549
223,133.92500849951867,146.0000006820075
224,134.80889024077933,140.0000040920451
225,132.5633723089262,136.00000272803007
226,119.75138643602992,132.00000136401502
227,111.45295904306161,123.99999863598497
228,108.26120751476802,124.99999624895867
229,97.98222483809994,120.99999488494363
230,96.58210705540186,117.00000443304886
231,93.05396213971675,117.00000443304886
232,84.62869771687754,111.99999454393986
233,91.64251757618621,111.99999454393986
234,90.1596259052371,113.00000306903382
235,89.32406848855881,113.00000306903382
236,91.75438863311713,109.99999931799249
237,89.07848030993149,106.99999556695114
238,93.08996668052279,105.00000034100376
239,87.53767801674942,100.99999897698872
240,87.97846765869207,97.69999921569135
241,87.27171145353194,95.10000105711165
242,83.59675487183544,93.80000743388193
243,92.56826912289401,91.49999982949812
244,94.58857180464986,90.19999529414814
245,71.99834408575016,90.50000221652442
246,108.41457736505714,89.19999768117444
247,81.5869332815917,88.60000020460225
248,82.83195709899918,87.59999713556843
249,101.79191336867724,88.60000020460225
250,89.95023868558056,86.69999819268008
251,91.43550919874689,86.10000071610789
252,94.39471798818695,84.19999870418572
253,76.17039684994369,80.59999747657218
254,95.4438037741614,78.39999945439399
255,85.69449541503397,75.19999836318196
256,90.57119834517697,74.60000088660978
257,93.67619851738387,73.6999964876613
258,84.42559587849217,73.0999990110891
259,87.58025165395348,71.90000405794473
260,77.81278552670929,68.80000163681804
261,71.6771021773431,68.80000163681804
262,75.91312179051525,67.69999444163874
263,72.53655713739622,66.30000214832367
264,77.8118088919458,65.80000334183683
265,71.79288522938812,63.29999839728234
266,65.5914399872601,61.19999904518948
267,58.85497894472295,61.50000051150564
268,66.67271652800885,59.899999965899624
269,62.73973195058583,58.90000235292593
270,54.871984120136986,58.0999966240628
271,66.59012541777223,57.59999781757595
272,58.691218027913884,56.79999754477294
273,67.64637501069899,56.79999754477294
274,72.01639818872444,55.49999846548309
275,48.85595216944886,54.299998056278575
276,63.629189785300625,52.100000034100376
277,44.42915050166768,51.799998567784215
278,59.56041205530126,52.100000034100376
279,45.575182292084044,51.40000388744284
280,38.85957703939855,51.40000388744284
281,57.2264159243299,50.89999962489587
282,41.59320775074262,49.900002011922176
283,43.64886843017897,49.400003205435326
284,44.10885794772344,48.49999880648684
285,43.6362976676366,48.70000160271766
286,41.98264495473005,48.4000001364015
287,48.844559915894834,47.29999839728234
288,47.361924679771896,46.79999959079549
289,40.95197337169853,47.10000105711165
290,43.62760616384753,46.79999959079549
291,45.719928839335736,46.2000021142233
292,37.67288123282407,46.79999959079549
293,47.89225918058843,45.70000057970639
294,38.095090261989775,45.30000044330489
295,42.261512372127854,44.30000010230113
296,47.92739075177347,44.99999897698873
297,55.26457765491033,44.30000010230113
298,33.52853707000705,43.69999989769887
299,50.223742795869356,43.40000115941278
300,45.56915334563902,43.00000102301127
301,47.82529695459774,42.49999948849436
302,36.52510350316571,42.09999935209286
303,45.61214982750325,42.79999822678046
304,37.67995228675415,43.69999989769887
305,40.78729856481748,41.900002011922176
306,40.166082470394905,43.40000115941278
307,0.009509912808749065,42.09999935209286
308,39.94059714532114,40.40000286443157
309,39.94701620006554,38.500000852509395
310,4.923739624534402,38.099997988077824
311,11.933931203855797,38.099997988077824
312,22.668434884820865,37.30000044330489
313,12.33322205244024,36.59999884058722
314,23.712817546962185,36.000001364015034
315,15.907961721646135,35.599998499583464
316,24.16893326181348,35.20000109121202
317,18.887396125992705,35.40000115941278
318,23.515766479262368,35.599998499583464
319,21.26961564443402,35.20000109121202
320,23.414081886596474,34.59999815857971
321,22.290389934387466,34.40000081840902
322,23.694938037912117,33.499999147490605
323,23.566469646061968,33.499999147490605
324,24.502822317604764,33.299999079289854
325,23.629427123916333,32.70000160271766
326,26.03737742193657,32.49999880648684
327,23.405472223709378,32.49999880648684
328,24.889733365751425,31.89999860188459
329,25.600739841753796,32.70000160271766
330,24.93657909803824,31.89999860188459
331,24.19131947653195,31.700001261713904
332,25.13585078221147,32.29999873828609
333,25.758965585559718,31.89999860188459
334,25.606152253403984,32.49999880648684
335,25.2285110514203,32.900001670918414
336,28.573943425430492,32.70000160271766
337,30.583339442984002,33.299999079289854
338,35.74345741664419,31.700001261713904
339,25.598224598033294,31.10000105711165
340,26.625638913166462,30.200002114223302
341,28.079962653268403,30.89999826088083
342,30.201191535331912,29.59999918159098
343,25.90536804706125,28.600001568617287
344,26.882739378670692,29.100000375104134
345,26.33233748869146,29.100000375104134
346,28.388339171886013,29.100000375104134
347,27.954827914158443,29.799999249791732
348,25.741358879516213,30.39999945439399
349,25.928359884454288,29.59999918159098
350,26.556406966161173,29.100000375104134
351,26.253415578893094,29.39999911339023
352,25.601885614381356,28.500000170501878
353,29.32840742037818,29.100000375104134
354,26.780869279960335,28.600001568617287
355,27.061316226766134,27.999998635984966
356,25.73399319833904,27.699999897698873
357,28.59366708280492,27.099999693096617
358,30.606047565250215,29.799999249791732
359,30.283348888788105,27.799998567784215
360,27.40023576999842,27.699999897698873
361,28.34052226089584,27.299999761297368
362,26.630794889990483,28.900000306903383
363,38.03522091416969,30.79999959079549
364,30.971450824359536,27.699999897698873
365,29.759141543498952,27.299999761297368
366,37.284090571962196,26.29999942029361
367,26.33528376116233,26.09999935209286
368,30.835311211964868,25.40000047740526
369,31.6209947829835,25.60000054560601
370,35.973446719356296,25.60000054560601
371,30.389720237106733,24.400000136401502
372,29.445816378342307,25.20000040920451
373,35.64948223694373,24.700001602717663
374,32.806209269232355,24.700001602717663
375,31.765858635528023,24.600000204602257
376,31.54232385195117,24.400000136401502
377,31.994718533792962,23.89999860188459
378,33.8932474094797,24.499998806486847
379,32.52524399671409,23.89999860188459
380,31.998968804635197,24.400000136401502
381,35.67886312075046,24.10000139811541
382,37.71262317482001,24.400000136401502
383,31.89821174219161,24.700001602717663
384,39.379965142595836,23.700001261713904
385,35.71404652450675,24.400000136401502
386,36.183892414678304,23.89999860188459
387,33.952543870986005,25.40000047740526
388,38.47231134734336,25.10000173911917
389,39.48055033914529,24.10000139811541
390,32.332612337720576,23.89999860188459
391,33.75522000027962,23.89999860188459
392,39.74277404511275,23.89999860188459
393,39.76821565350472,24.700001602717663
394,37.965484281602265,26.29999942029361
395,37.36078095316689,25.40000047740526
396,38.559796543517706,26.09999935209286
397,44.62765015333234,25.20000040920451
398,31.358842005797747,24.20000006820075
399,44.28702831933911,24.10000139811541
400,46.25866567275438,24.400000136401502
401,43.863119727442516,24.89999894288835
402,46.71100579399486,26.09999935209286
403,48.07400327159006,24.10000139811541
404,45.35056448057114,26.09999935209286
405,46.64879852440854,28.200001432215785
406,47.9997299250235,28.39999877238647
407,48.36023637016503,26.799998226780456
408,50.726046787761646,28.700000238702632
409,46.857904756968324,29.999999317992483
410,53.174461955745215,29.999999317992483
411,51.67552401195014,29.100000375104134
412,51.45438716680096,30.200002114223302
413,43.24681135910799,28.200001432215785
414,45.096344814816206,29.39999911339023
415,55.3633923599472,27.499999829498122
416,46.62035881097446,28.900000306903383
417,51.70942251354552,29.59999918159098
418,47.04280790678594,30.89999826088083
419,60.193606929741975,32.09999867008534
420,54.392205472496514,33.0999990110891
421,49.4174380455847,38.500000852509395
422,56.80109966891945,37.90000064790714
423,62.78405698309201,47.29999839728234
424,61.78603173585576,42.09999935209286
425,60.826313486800935,46.599996794564674
426,56.634755307638244,47.5999998635985
427,68.83877512814068,45.79999652176166
428,77.58547514952163,61.79999652176166
429,74.98352917747506,59.700002625728935
430,78.08982243593307,46.599996794564674
431,71.23961345177985,43.69999989769887
432,64.40766317285583,45.79999652176166
433,77.00617250902722,55.59999713556843
434,71.05778479184619,56.900001670918414
435,90.87994041982337,95.80000265982932
436,89.11684186871423,64.69999614665753
437,79.58286783478641,62.099997988077824
438,82.78693914685634,61.79999652176166
439,75.88003078581929,66.69999682866505
440,86.81919673836725,75.89999996589962
441,78.81859929978289,70.00000204602254
442,82.78568425302615,81.09999628305904
443,81.30997821326989,62.300000784308644
444,70.72252080890183,56.60000020460225
445,83.3184139642403,61.00000170501879
446,83.14732828670505,60.200001432215785
447,72.0144885676785,57.800000613806766
448,71.74915490743624,61.29999771527482
449,72.00763030009354,65.50000187552067
450,77.08819346098014,74.0999966240628
451,78.45310328765133,88.50000153451691
452,75.25503364172576,85.59999645356092
453,94.18509615794476,83.69999444163874
454,90.07846701078492,81.60000054560601
455,76.35559189897832,88.40000286443157
456,79.6006655029345,90.50000221652442
457,77.72003796053836,75.00000102301128
458,91.01046029028286,83.09999696506655
459,80.30607951730236,92.60000156861729
460,101.55360903032512,127.00000238702631
461,134.32999001881998,163.00000375104133
462,144.92671726935103,185.99999249791733
463,146.4190915728082,136.00000272803007
464,141.63180255609598,138.99999556695116
465,130.66955201313274,117.00000443304886
466,123.36558978816505,114.00000068200751
467,125.06962648835353,117.00000443304886
468,136.07594017293664,122.00000341003758
469,126.416629525674,124.99999624895867
470,117.48548466352648,137.99999795397744
471,120.39559436784553,144.00000545606014
472,138.46154790471945,145.00000306903382
473,135.00164193309575,160.9999976129737
474,124.18838548019637,200.9999894288835
475,128.28708697198553,213.00001534516912
476,118.72119498628994,206.00001023011274
477,133.8469431911609,243.9999959079549
478,139.3677121955561,220.00000954810523
479,139.24436158810906,273.99998976988724
480,142.15853060116575,256.0000109121203
481,156.05134016181992,233.99999795397744
482,165.60212977307222,257.9999843138271
483,162.1871599126894,220.99999624895867
484,172.72375046845391,240.00000545606014
485,203.88293886586925,230.9999942029361
486,218.76755103717997,243.00000920710147
487,222.40283660566223,237.99998840587222
488,245.46798162262547,253.0000071610789
489,235.91376560561073,224.0
490,242.29294746257398,234.99998465483088
491,229.79387755032448,220.99999624895867
492,229.13271218362098,233.99999795397744
493,221.7688424184123,203.99999317992484
494,233.84087741631,214.00000204602256
495,215.75041525732655,220.00000954810523
496,198.9748417657311,214.00000204602256
497,234.6067991375333,269.0000126171391
498,292.3723119952505,351.0000132991466
499,298.0834102012638,319.9999890878797
500,251.27043609947626,290.99998192680084
501,242.74955422283708,302.00001023011276
502,258.13352684159935,413.00001807319916
503,280.0849808645741,529.9999897698873
504,269.8193164306864,397.0000126171391
505,260.3067847130743,329.0000003410038
506,252.24449560258603,308.00001773219543
507,272.08709508787496,342.999988746876
508,285.11671228728613,325.000009889109
509,284.03235307256324,326.99998329081586
510,270.2845219417163,316.9999853368384
511,264.17799032163134,302.9999969309662
512,292.00029599126213,355.00000375104133
513,319.9086546412828,414.0000047740526
514,291.1303162912158,378.999990110891
515,273.7441223739727,386.0000279623082
516,279.6733102155519,479.0000132991466
517,312.72348175749244,446.0000156861729
518,314.8336457496098,528.0000163681804
519,298.3210761805806,424.9999894288835
520,305.4008598068759,411.0000010230113
521,313.76698599395263,617.0000112531241
522,314.485309046591,485.00002080122925
523,279.0640865412978,334.000021142233
524,317.1490012511428,325.9999965899624
525,321.57733607182087,289.9999952259474
526,289.27006167734976,322.00000613806765
527,301.01261611604224,306.0000006820075
528,299.8639408644923,322.99999283892106
529,340.5704269946759,319.0000023870263
530,327.60534407449705,313.99998158579706
531,315.66872848905666,374.0000129581428
532,296.61138700209614,361.000011253124
533,352.98139244792617,348.00000954810525
534,347.4744381877833,358.00000750208267
535,350.12693455694574,365.0000017050188
536,385.8234916807018,407.0000105711165
537,368.3888697737338,529.9999897698873
538,351.9127903348623,463.99999454393986
539,345.2068123002784,463.99999454393986
540,348.55964854788664,647.9999918159098
541,351.61017541574324,571.0000119351315
542,342.48615882795644,528.0000163681804
543,345.30417023726017,429.0000235292593
544,358.8239162303808,384.9999976129737
545,334.56784423221126,394.99999556695116
546,347.28622593749606,407.99999727196996
547,331.4954931238297,374.0000129581428
548,294.6668689955632,319.9999890878797
549,324.70060313334716,306.0000006820075
550,339.9352542984376,339.99998499583467
551,375.53619942445386,319.9999890878797
552,355.03341666328504,315.0000119351315
553,324.3863558940283,283.0000010230113
554,413.7619459584064,471.00003239535704
555,361.7284171048849,345.00000579706386
556,347.0378006076005,344.00001909621045
557,380.55837182981594,397.0000126171391
558,421.37362997477595,393.0000221652443
559,461.8133802372636,390.00001841420294
560,377.0253764766741,394.99999556695116
561,355.5692235924132,370.00002250624806
562,386.12268019405843,361.000011253124
563,354.7100250671863,373.0000262572894
564,333.8379979805757,319.9999890878797
565,307.54908527446884,285.00001807319916
566,315.4069903724409,267.99998226780457
567,297.69984917403775,256.0000109121203
568,288.00650362367645,237.99998840587222
569,264.6807553506047,224.0
570,247.06058375069352,217.99999249791733
571,253.96588257399185,210.00001159412778
572,249.3896666995167,207.00000784308645
573,216.96742220596013,200.9999894288835
574,213.8293146608769,188.00000954810523
575,210.0961255493997,181.00000443304884
576,196.20100261924986,173.9999993179925
577,171.4241605936739,169.99999795397744
578,161.394459848342,165.99999658996242
579,155.6011060797901,164.00000136401502
580,153.53950102284077,160.9999976129737
581,137.40636769957842,160.9999976129737
582,144.51186028121217,165.99999658996242
583,172.4172071860404,159.0000023870263
584,175.7404934119779,160.0
585,157.0209802562234,155.99999863598498
586,142.13142489443376,152.99999488494362
587,143.04258693635063,142.99999693096618
588,193.72894907074772,142.99999693096618
589,207.47077853545025,146.9999982949812
590,216.53410191033714,146.0000006820075
591,181.11451622308329,138.99999556695116
592,156.51161339449123,137.00000034100376
593,164.07441111208487,128.9999976129737
594,143.9089874609508,123.00000102301128
595,125.70143825155097,119.99999727196993
596,108.00420525834615,118.00000204602254
597,112.94464042688215,115.9999959079549
598,105.653505399283,111.99999454393986
599,96.1975202888711,109.99999931799249
600,97.29788758401907,108.0000040920451
601,86.98736342373229,106.99999556695114
602,88.59895264105705,105.00000034100376
603,87.40249321487772,100.99999897698872
604,83.3780432454146,103.00000511505637
605,80.27495815031378,96.70000160271766
606,82.16307140720998,95.39999706736768
607,80.66171642877676,94.80000504685562
608,79.63971452529378,95.39999706736768
609,88.81265560427741,92.4000042284466
610,86.56696853456022,90.19999529414814
611,95.40794109091877,86.99999965899624
612,76.49718211544409,86.10000071610789
613,81.79627139670707,86.99999965899624
614,94.29598512405205,86.10000071610789
615,85.59604080996577,84.19999870418572
616,83.73218519641306,77.59999918159097
617,92.22286778022581,77.8000019778218
618,95.37220935311927,73.6999964876613
619,83.01681387230569,71.59999713556843
620,84.92654949550199,70.19999938619324
621,81.09362906088587,69.69999512364626
622,83.62795262366586,69.09999764707406
623,78.62836285118698,66.09999935209287
624,80.95287362162018,67.40000388744285
625,81.75236648083099,66.89999962489587
626,83.63869560606427,66.89999962489587
627,77.26605010913825,68.00000136401503
628,80.08608571675069,66.30000214832367
629,80.79496432930188,64.99999761297369
630,75.70410558294763,63.29999839728234
631,81.62369621475598,64.19999734017068
632,81.378620905781,63.000002387026306
633,80.17776935119602,62.79999959079549
634,77.40860604824726,61.70000330773645
635,76.31565353881766,59.700002625728935
636,75.06664679751435,59.09999969309662
637,76.61250685843808,60.70000023870263
638,76.4732900281294,57.59999781757595
639,72.39626546324168,56.60000020460225
640,72.98460879537353,55.49999846548309
641,64.00259435659241,55.3000011253124
642,58.33993778045428,54.500000852509395
643,62.55172157452347,53.59999645356091
644,56.67845016519927,52.80000163681804
645,56.19446489519761,51.799998567784215
646,54.73505883508342,51.599995771553395
647,52.56986774851246,50.59999815857971
648,57.79407533250424,51.09999696506655
649,50.45246902066108,49.900002011922176
650,50.81369293770987,50.40000081840902
651,46.70986547742743,48.20000279623082
652,47.26864787576824,47.50000119351316
653,46.07562303944152,44.79999890878798
654,46.06999238538608,44.99999897698873
655,49.5899641229946,46.599996794564674
656,44.61595508844103,44.79999890878798
657,44.133366569832965,45.50000051150564
658,49.361554349690486,44.09999730607031
659,37.056785650834655,43.69999989769887
660,43.935551653714775,42.49999948849436
661,44.36958669321495,42.29999942029361
662,37.01712554974068,41.400000477405264
663,43.817149692806765,41.59999781757595
664,38.14022551942545,40.59999747657219
665,43.39407860614032,40.40000286443157
666,41.55179625434652,40.0
667,40.80465156406489,39.29999839728234
668,39.01066625655282,38.500000852509395
669,36.53344854713644,38.099997988077824
670,39.46842970156374,37.30000044330489
671,30.93214536717409,37.09999764707407
672,-17.897006634910124,36.90000030690338
673,52.25912602782795,36.200001432215785
674,30.6465478996044,35.799998567784215
675,4.4980578130951585,35.599998499583464
676,10.196514327784406,35.20000109121202
677,19.08687514045092,35.20000109121202
678,12.857516694691492,34.79999822678046
679,21.157504520857323,34.00000068200752
680,15.284743253155392,34.00000068200752
681,21.80052303156433,33.499999147490605
682,19.098813000018072,33.299999079289854
683,21.43278457871884,33.0999990110891
684,21.285056294605422,33.0999990110891
685,21.504728187609356,32.70000160271766
686,29.30237655749204,32.900001670918414
687,32.93000181755003,50.20000347823834
688,35.80321218720152,39.29999839728234
689,29.236161811739326,34.00000068200752
690,26.66007210865471,33.499999147490605
691,26.083661180029864,33.700001943721425
692,26.650322129200188,33.299999079289854
693,26.015176713262555,32.09999867008534
694,25.572532010875292,30.89999826088083
695,24.660022322106013,31.10000105711165
696,25.171582520010954,32.09999867008534
697,24.1274562926958,31.700001261713904
698,26.76606153276415,31.299998397282337
699,26.43275081934678,32.29999873828609
700,25.53011114335491,31.89999860188459
701,23.894422508430466,29.999999317992483
702,24.388130477585992,29.39999911339023
703,30.146843720364643,29.300000443304885
704,19.942363544788627,29.999999317992483
705,24.39939178569687,29.799999249791732
706,28.183627795761936,29.39999911339023
707,26.526191305154374,30.200002114223302
708,24.000701103726865,29.799999249791732
709,25.780844386685985,29.39999911339023
710,26.722200265369125,28.700000238702632
711,25.824716566201275,28.200001432215785
712,26.13248200608419,27.799998567784215
713,30.24198104087305,27.999998635984966
714,37.821414285806846,34.59999815857971
715,27.883342614318952,29.200001773219544
716,26.41426023156201,28.900000306903383
717,32.51397723254308,28.900000306903383
718,28.598632097524348,28.200001432215785
719,29.82763146632639,27.499999829498122
720,27.2538169403165,27.699999897698873
721,30.75308292972697,27.299999761297368
722,29.328118249191224,27.099999693096617
723,29.748447665641724,27.499999829498122
724,29.316840572899952,27.000001023011276
725,28.317328549277942,26.799998226780456
726,28.408335632267004,26.60000088660977
727,30.679704377021938,32.09999867008534
728,34.81972461218495,27.299999761297368
729,33.149886496899086,26.60000088660977
730,28.19474179024927,27.099999693096617
731,35.98814807337992,27.299999761297368
732,30.927436787280833,27.000001023011276
733,33.72217264406471,28.900000306903383
734,40.43080232387241,26.799998226780456
735,40.39394390965583,27.299999761297368
736,36.3131901276684,27.699999897698873
737,39.712462903053655,27.000001023011276
738,35.91089844601177,26.29999942029361
739,36.407555415668234,26.499999488494364
740,34.80779766473806,26.799998226780456
741,37.72936236730265,26.799998226780456
742,32.96704300978101,27.799998567784215
743,36.832350617336154,28.39999877238647
744,37.59791769465091,29.100000375104134
745,36.4460342797438,33.900002011922176
746,36.782768670893525,29.59999918159098
747,37.61761952778482,28.500000170501878
748,35.995794741653846,29.200001773219544
749,36.66127857995123,29.59999918159098
750,38.65937782500301,28.700000238702632
751,36.00344959401797,34.00000068200752
752,38.66343167768052,30.200002114223302
753,35.730281031427246,29.100000375104134
754,54.55023479813771,50.89999962489587
755,46.05715154786721,36.09999730607031
756,44.61186849940273,34.59999815857971
757,48.11647324365162,31.500001193513153
758,39.21711811585875,31.700001261713904
759,49.30308448129407,29.39999911339023
760,41.73970296526638,29.799999249791732
761,42.485314502651136,29.100000375104134
762,47.799871714386164,32.49999880648684
763,44.17562102751934,36.59999884058722
764,43.415234479299194,36.70000023870263
765,47.26608898356669,32.900001670918414
766,56.222026182950565,36.90000030690338
767,48.32867851836595,41.299999079289854
768,53.13404073426293,43.69999989769887
769,47.45182145452425,44.09999730607031
770,57.200873378825506,44.30000010230113
771,55.11256090753376,41.20000040920451
772,59.37469595252409,36.59999884058722
773,52.050685434604176,35.20000109121202
774,48.14091639303957,34.20000075020827
775,50.23818771506681,38.099997988077824
776,53.99889719384597,41.900002011922176
777,56.19815046381626,48.49999880648684
